Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Tue Dec 31 18:22:28 2024
| Host         : lap-inf133 running 64-bit Ubuntu 24.04.1 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file /janberq/repos/jnbrq/hbmex-sw/results/synth/SpmvExp1_impl3_utilization_hier.post_pr.txt
| Design       : bd_top_wrapper
| Device       : xcu55c-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
----------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------+--------------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------+------------+
|                                              Instance                                             |                                        Module                                        | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                 phy_lane[3].phy_rxeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_474 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[3].phy_txeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_475 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[3].receiver_detect_termination_i                                         |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_476 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[3].sync_cdrhold                                                          |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_477 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[4].cdr_ctrl_on_eidle_i                                                   |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_478 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[4].phy_rxeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_479 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[4].phy_txeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_480 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[4].receiver_detect_termination_i                                         |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_481 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[4].sync_cdrhold                                                          |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_482 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[5].cdr_ctrl_on_eidle_i                                                   |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_483 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[5].phy_rxeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_484 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[5].phy_txeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_485 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[5].receiver_detect_termination_i                                         |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_486 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[5].sync_cdrhold                                                          |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_487 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].cdr_ctrl_on_eidle_i                                                   |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_488 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].phy_rxeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_489 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].phy_txeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_490 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].receiver_detect_termination_i                                         |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_491 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[6].sync_cdrhold                                                          |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_492 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].cdr_ctrl_on_eidle_i                                                   |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_493 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].phy_rxeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_494 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].phy_txeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_495 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].receiver_detect_termination_i                                         |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_496 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[7].sync_cdrhold                                                          |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_497 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[8].cdr_ctrl_on_eidle_i                                                   |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_498 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
